132 123 261 232
287 845 257 202
0 0 257 202
202 384 240 188
241 369 254 198
150 112 291 292
174 118 285 260
109 154 261 167
258 388 263 223
117 117 262 230
129 113 244 214
216 749 253 188
135 185 295 234
112 185 296 172
0 0 296 172
297 496 254 208
128 157 271 214
114 132 292 184
178 461 285 218
192 649 213 151
129 147 242 198
135 420 237 152
272 311 272 232
128 136 271 224
286 576 245 189
201 347 226 175
120 109 271 279
295 738 282 225
257 431 237 192
158 362 251 186
285 381 267 221
136 734 230 167
445 435 261 225
181 568 260 200
119 137 230 152
0 0 230 152
132 110 254 246
210 520 249 199
0 0 249 199
0 0 249 199
234 389 294 242
0 0 294 242
0 0 294 242
272 520 280 233
201 469 240 181
260 651 277 217
109 165 214 127
237 356 280 232
267 520 225 168
0 0 225 168
183 401 247 200
118 149 269 185
0 0 269 185
0 0 269 185
196 544 272 206
112 176 220 110
321 519 274 238
158 336 274 220
124 104 293 305
267 376 247 198
0 0 247 198
0 0 247 198
394 1126 221 161
288 505 243 197
136 108 304 304
122 123 280 242
0 0 280 242
241 689 245 179
247 426 253 203
126 127 216 173
177 482 283 227
165 226 267 260
134 106 305 318
141 106 274 276
126 308 304 196
177 620 270 200
126 214 254 182
157 784 233 170
139 200 229 172
115 109 287 272
236 631 214 166
148 136 253 209
225 393 238 184
109 111 248 179
114 156 266 208
183 388 281 224
0 0 281 224
168 530 292 237
157 356 279 214
419 453 296 253
209 519 234 171
254 345 255 203
297 369 269 223
297 602 277 215
232 389 249 208
109 180 250 149
183 464 259 199
186 519 303 238
284 382 249 206
182 188 263 229
241 339 221 174
114 146 245 141
107 123 278 214
203 380 259 203
228 445 256 196
199 388 290 230
201 503 237 168
175 104 264 277
151 108 290 287
322 1016 233 175
170 368 257 194
116 182 291 222
0 0 291 222
112 141 223 157
112 141 277 183
179 401 232 168
203 390 263 212
113 215 278 206
110 222 292 180
111 108 262 299
175 346 274 217
185 462 222 160
209 479 251 192
139 106 276 279
231 501 268 220
132 111 289 255
112 109 215 168
186 442 272 211
240 533 273 224
171 454 267 195
332 932 226 175
225 411 226 176
119 208 238 174
182 396 274 205
326 484 247 202
276 361 239 199
227 463 222 170
0 0 222 170
318 369 250 210
127 214 278 205
235 447 271 230
116 111 253 215
118 198 284 212
187 381 289 231
283 610 276 222
224 394 248 197
153 573 269 204
207 763 261 195
222 235 241 198
187 1125 275 200
245 402 220 173
106 120 275 234
115 169 263 173
123 119 271 239
155 426 218 152
243 464 263 212
182 526 267 197
433 572 240 195
136 160 251 186
199 409 237 184
309 1125 237 197
528 735 220 175
278 113 229 230
225 417 215 167
257 453 272 224
319 386 246 207
114 184 279 223
225 318 262 211
199 104 268 309
190 347 239 191
233 399 291 235
204 507 237 170
136 534 226 159
134 182 220 171
148 124 262 232
242 343 256 215
117 119 254 206
117 338 265 189
114 164 294 205
140 384 286 214
223 320 280 231
166 365 292 239
229 422 242 192
200 412 267 221
111 121 252 183
345 382 240 201
184 296 260 203
120 170 235 191
0 0 235 191
354 221 257 232
273 604 235 179
